기관명,분류,종별,주소,좌표X,좌표Y,전화번호,출처
세븐시흥황고개로점,편의점,편의점,경기도 시흥시 황고개로327번길 33,126.786246301013,37.3580487578467,,공공데이터포털(상가업소정보)
지에스25목감하임,편의점,편의점,경기도 시흥시 목감중앙로 62,126.854566347967,37.3717579780598,,공공데이터포털(상가업소정보)
세븐시흥큰솔로점,편의점,편의점,경기도 시흥시 큰솔로42번길 2,126.752552386353,37.340980695198,,공공데이터포털(상가업소정보)
GS25시흥,편의점,편의점,경기도 시흥시 시청로 25,126.804410655508,37.3787947479942,,공공데이터포털(상가업소정보)
지에스25오이도옥터점,편의점,편의점,경기도 시흥시 옥터로 55,126.691232398603,37.3430260443917,,공공데이터포털(상가업소정보)
씨유은계꽃길,편의점,편의점,경기도 시흥시 은계로338번길 20,126.79728503684,37.45048573608,,공공데이터포털(상가업소정보)
이마트24시화해피점구내매점연합,편의점,편의점,경기도 시흥시 엠티브이북로309번길 16,126.711221242188,37.3158384147474,,공공데이터포털(상가업소정보)
지에스25장곡,편의점,편의점,경기도 시흥시 진말로 46-1,126.787546095204,37.3814597129429,,공공데이터포털(상가업소정보)
지에스25뉴장현,편의점,편의점,경기도 시흥시 능곡서로 27,126.801769105685,37.3700323977077,,공공데이터포털(상가업소정보)
지에스25시화동원점,편의점,편의점,경기도 시흥시 소망공원로 232,126.723128299552,37.3328422809086,,공공데이터포털(상가업소정보)
이마트24SMART시화라성점,편의점,편의점,경기도 시흥시 산기대학로 163,126.725986780423,37.3442559505097,,공공데이터포털(상가업소정보)
세븐일레븐시흥정왕왕솔로점,편의점,편의점,경기도 시흥시 정왕천로355번길 42,126.74455655889,37.3427567467698,,공공데이터포털(상가업소정보)
씨유논곡사랑방,편의점,편의점,경기도 시흥시 논곡길 1,126.855935294378,37.3938527442612,,공공데이터포털(상가업소정보)
세븐일레븐정왕시화공원점,편의점,편의점,경기도 시흥시 정왕천로449번길 61,126.747880930799,37.3475663543323,,공공데이터포털(상가업소정보)
지에스25시화,편의점,편의점,경기도 시흥시 정왕대로 350,126.749333929487,37.3382528142696,,공공데이터포털(상가업소정보)
세븐일레븐시화원룸점,편의점,편의점,경기도 시흥시 정왕천로 416,126.752461946398,37.3444674840273,,공공데이터포털(상가업소정보)
이마트24R뉴배곧건영,편의점,편의점,경기도 시흥시 서울대학로 59-49,126.708547286909,37.3597209233198,,공공데이터포털(상가업소정보)
씨스페이스거북섬점,편의점,편의점,경기도 시흥시 거북섬둘레길 5-7,126.675429525671,37.3254587578685,,공공데이터포털(상가업소정보)
씨유시흥은계,편의점,편의점,경기도 시흥시 수인로3247번길 19,126.798000161952,37.4367104675655,,공공데이터포털(상가업소정보)
씨유매화,편의점,편의점,경기도 시흥시 매화로 48,126.814505733913,37.414977980681,,공공데이터포털(상가업소정보)
굿데이25,편의점,편의점,경기도 시흥시 정왕대로 230,126.738511247348,37.3449690772671,,공공데이터포털(상가업소정보)
지에스25능곡우남점,편의점,편의점,경기도 시흥시 시흥대로268번길 79,126.815593197011,37.3630267619432,,공공데이터포털(상가업소정보)
GS25배곧,편의점,편의점,경기도 시흥시 배곧4로 81-13,126.732467348822,37.3753020819891,,공공데이터포털(상가업소정보)
씨유,편의점,편의점,경기도 시흥시 승지로60번길 12,126.811650450066,37.3687871114539,,공공데이터포털(상가업소정보)
GS25시흥햇빛점,편의점,편의점,경기도 시흥시 대야로 4,126.78899617573,37.4441731503972,,공공데이터포털(상가업소정보)
씨유SK세지주유소점,편의점,편의점,경기도 시흥시 서해안로 120,126.699992885204,37.3422556806228,,공공데이터포털(상가업소정보)
GS25정왕,편의점,편의점,경기도 시흥시 정왕천로369번길 52,126.744866662068,37.3444963992696,,공공데이터포털(상가업소정보)
CU배곧로얄1호,편의점,편의점,경기도 시흥시 서울대학로278번길 25-24,126.729620396021,37.3695200505805,,공공데이터포털(상가업소정보)
세븐일레븐시흥매화점,편의점,편의점,경기도 시흥시 매화1로 2,126.814424082477,37.4160230331819,,공공데이터포털(상가업소정보)
세븐시흥월곶유호점,편의점,편의점,경기도 시흥시 월곶해안로161번길 15,126.735670195775,37.3891850159285,,공공데이터포털(상가업소정보)
지에스25장현,편의점,편의점,경기도 시흥시 진말1로 30,126.789614357831,37.3767060090065,,공공데이터포털(상가업소정보)
씨유안현로드,편의점,편의점,경기도 시흥시 수인로 3083,126.812106195626,37.4304446475534,,공공데이터포털(상가업소정보)
씨유시흥환승,편의점,편의점,경기도 시흥시 둔대로 27-5,126.808454680499,37.3824685306391,,공공데이터포털(상가업소정보)
지예,편의점,편의점,경기도 시흥시 오동마을로 24,126.74429837597,37.352334106334,,공공데이터포털(상가업소정보)
로그인편의점시흥거북섬점,편의점,편의점,경기도 시흥시 거북섬5길 16,126.683673030643,37.3210660387524,,공공데이터포털(상가업소정보)
세븐일레븐시흥배곧,편의점,편의점,경기도 시흥시 배곧5로 74,126.735400758698,37.3823096228426,,공공데이터포털(상가업소정보)
씨유시흥오이도원룸점,편의점,편의점,경기도 시흥시 오이도중앙로5번길 4-1,126.691214394053,37.3474230056707,,공공데이터포털(상가업소정보)
세븐일레븐시흥정왕하이츠점,편의점,편의점,경기도 시흥시 함송로 18,126.729924136045,37.3635199256323,,공공데이터포털(상가업소정보)
온앤오프정왕골드,편의점,편의점,경기도 시흥시 옥구천동로 114,126.710579093454,37.3362001156683,,공공데이터포털(상가업소정보)
지에스25배곧한라에듀점,편의점,편의점,경기도 시흥시 배곧1로 27-16,126.71462533856,37.3613305565073,,공공데이터포털(상가업소정보)
미니스톱시흥,편의점,편의점,경기도 시흥시 삼미시장4길 17,126.782680991409,37.439638620791,,공공데이터포털(상가업소정보)
이마트24시흥큰솔로점,편의점,편의점,경기도 시흥시 큰솔로12번길 1,126.751894220341,37.3386546636414,,공공데이터포털(상가업소정보)
코리아세븐시흥,편의점,편의점,경기도 시흥시 삼미시장4길 17,126.782680991409,37.439638620791,,공공데이터포털(상가업소정보)
세븐일레븐군서,편의점,편의점,경기도 시흥시 봉우재로23번길 10,126.742887523814,37.345717511742,,공공데이터포털(상가업소정보)
세븐일레븐월곶센타점,편의점,편의점,경기도 시흥시 월곶중앙로 71,126.737297055102,37.3889633860708,,공공데이터포털(상가업소정보)
이마트24배곧더원점,편의점,편의점,경기도 시흥시 서울대학로 100,126.714293359823,37.3595727573948,,공공데이터포털(상가업소정보)
지에스25시화엠티비,편의점,편의점,경기도 시흥시 시화호수로 224,126.700548425738,37.3188663823813,,공공데이터포털(상가업소정보)
지에스25시흥대은로,편의점,편의점,경기도 시흥시 대은로104번길 8-1,126.799741061703,37.4448946344619,,공공데이터포털(상가업소정보)
간식마켓,편의점,편의점,경기도 시흥시 은행로 235,126.794992674517,37.4456703749703,,공공데이터포털(상가업소정보)
세븐시흥은계점,편의점,편의점,경기도 시흥시 은계남길 50,126.800727297181,37.4309486018795,,공공데이터포털(상가업소정보)
씨유시화아이비점,편의점,편의점,경기도 시흥시 서촌상가4길 17,126.731094264364,37.3456192108702,,공공데이터포털(상가업소정보)
오이도토토,편의점,편의점,경기도 시흥시 오이도9길 16,126.688543195655,37.3410907980482,,공공데이터포털(상가업소정보)
씨유배곧센텀베이2차,편의점,편의점,경기도 시흥시 배곧4로 81-29,126.734427027917,37.3766670426544,,공공데이터포털(상가업소정보)
지에스25은계포레점,편의점,편의점,경기도 시흥시 은계중앙로 140,126.806582300345,37.438815175522,,공공데이터포털(상가업소정보)
두빛나래씨유정왕,편의점,편의점,경기도 시흥시 정왕대로28번길 31,126.718637779563,37.353897702483,,공공데이터포털(상가업소정보)
지에스25시흥메디,편의점,편의점,경기도 시흥시 은계중앙로306번길 82,126.794763094404,37.4511120919959,,공공데이터포털(상가업소정보)
씨유목감LH1,편의점,편의점,경기도 시흥시 목감둘레로 229-15,126.857835565915,37.3802766327917,,공공데이터포털(상가업소정보)
GS25장곡,편의점,편의점,경기도 시흥시 장곡로53번길 12,126.782507943938,37.3783510365304,,공공데이터포털(상가업소정보)
세븐시화다정점,편의점,편의점,경기도 시흥시 군서마을로 74,126.744518359386,37.3473699246257,,공공데이터포털(상가업소정보)
지에스25은계성강점,편의점,편의점,경기도 시흥시 은계남길 32,126.798480297289,37.4304222037323,,공공데이터포털(상가업소정보)
씨유시흥배곧,편의점,편의점,경기도 시흥시 서울대학로278번길 19-14,126.728658475831,37.3701665845063,,공공데이터포털(상가업소정보)
세븐일레븐시흥황고개로점,편의점,편의점,경기도 시흥시 황고개로327번길 33,126.786246301013,37.3580487578467,,공공데이터포털(상가업소정보)
씨유배곧지식산업센터,편의점,편의점,경기도 시흥시 서울대학로 59-69,126.710380054664,37.3586441954847,,공공데이터포털(상가업소정보)
씨유시흥포레미엘,편의점,편의점,경기도 시흥시 장현순환로 20,126.793568602825,37.3798755683915,,공공데이터포털(상가업소정보)
세븐일레븐정왕,편의점,편의점,경기도 시흥시 정왕대로 210,126.736871415303,37.3459475609903,,공공데이터포털(상가업소정보)
지에스25배곧헤리움,편의점,편의점,경기도 시흥시 서울대학로264번길 74,126.728288936223,37.366201232418,,공공데이터포털(상가업소정보)
코리아세븐시흥정왕,편의점,편의점,경기도 시흥시 봉우재로 14,126.743377223071,37.3444210955775,,공공데이터포털(상가업소정보)
주식화사에스케이리테일,편의점,편의점,경기도 시흥시 수도권제1순환고속도로 105,126.855468966996,37.383814786176,,공공데이터포털(상가업소정보)
이마트24시흥신천그랜드점,편의점,편의점,경기도 시흥시 신천7길 25,126.778361648944,37.4367563663361,,공공데이터포털(상가업소정보)
지에스25정왕유호,편의점,편의점,경기도 시흥시 공단1대로 263,126.730532215287,37.3355174100402,,공공데이터포털(상가업소정보)
이마트24시흥웃터골점,편의점,편의점,경기도 시흥시 은행고길 28,126.799333984313,37.4407582924795,,공공데이터포털(상가업소정보)
지에스25신천빌라,편의점,편의점,경기도 시흥시 신천6길 43,126.777354485051,37.4372680514822,,공공데이터포털(상가업소정보)
지에스25정왕케이점(황금마차),편의점,편의점,경기도 시흥시 정왕천로389번길 19,126.748683349813,37.3438468185895,,공공데이터포털(상가업소정보)
씨유경기과학기술대,편의점,편의점,경기도 시흥시 경기과기대로 269,126.736422357826,37.3388104222275,,공공데이터포털(상가업소정보)
세븐일레븐시흥도창점,편의점,편의점,경기도 시흥시 매화로 153,126.818879894899,37.4092272553662,,공공데이터포털(상가업소정보)
블루포트경기과학기술대학교다솜학사기숙사점,편의점,편의점,경기도 시흥시 경기과기대로 270,126.73683416883,37.3372165188066,,공공데이터포털(상가업소정보)
이마트24시흥정왕특급점,편의점,편의점,경기도 시흥시 큰솔로96번길 1,126.756399302605,37.344872109183,,공공데이터포털(상가업소정보)
이마트24시흥미주점,편의점,편의점,경기도 시흥시 정왕신길로49번길 28,126.728299543653,37.3601283527355,,공공데이터포털(상가업소정보)
씨유시화비젼점,편의점,편의점,경기도 시흥시 중심상가로 323,126.748288073872,37.3371693594619,,공공데이터포털(상가업소정보)
하루,편의점,편의점,경기도 시흥시 소망공원로 294,126.729053107705,37.3294771375418,,공공데이터포털(상가업소정보)
지에스25시흥누리점,편의점,편의점,경기도 시흥시 미산로143번길 12,126.793115802539,37.4172761203052,,공공데이터포털(상가업소정보)
씨유정왕본동점,편의점,편의점,경기도 시흥시 군서마을로 18-4,126.749618152863,37.3444164481348,,공공데이터포털(상가업소정보)
세븐시흥월곶역점주,편의점,편의점,경기도 시흥시 월곶중앙로14번길 59,126.741749200562,37.3913789174391,,공공데이터포털(상가업소정보)
씨유정왕월드점,편의점,편의점,경기도 시흥시 정왕신길로111번길 7,126.73223280488,37.3555240727662,,공공데이터포털(상가업소정보)
세븐일레븐시흥정왕천로점,편의점,편의점,경기도 시흥시 정왕천로359번길 1,126.748197382201,37.3406741670114,,공공데이터포털(상가업소정보)
씨유시흥검바위,편의점,편의점,경기도 시흥시 검바위2로 51-1,126.796595812821,37.4337257011727,,공공데이터포털(상가업소정보)
세븐정왕센터점,편의점,편의점,경기도 시흥시 정왕대로 210,126.736871415303,37.3459475609903,,공공데이터포털(상가업소정보)
세븐시흥서촌점,편의점,편의점,경기도 시흥시 서촌상가4길 14,126.731997276011,37.3455762086481,,공공데이터포털(상가업소정보)
이마트24R시흥두용점,편의점,편의점,경기도 시흥시 정왕천로443번길 11,126.753254371374,37.3471722218045,,공공데이터포털(상가업소정보)
에스케이리테일,편의점,편의점,경기도 시흥시 수도권제1순환고속도로 105,126.855468966996,37.383814786176,,공공데이터포털(상가업소정보)
씨유시흥신일,편의점,편의점,경기도 시흥시 시흥대로1073번길 31,126.789335235711,37.4320641273246,,공공데이터포털(상가업소정보)
씨유목감,편의점,편의점,경기도 시흥시 동서로 1095-1,126.860262217529,37.3868479841411,,공공데이터포털(상가업소정보)
세븐일레븐시흥현대점,편의점,편의점,경기도 시흥시 수인로3409번길 46,126.779702865287,37.4379211816192,,공공데이터포털(상가업소정보)
이마트24정왕대로점,편의점,편의점,경기도 시흥시 정왕대로143번길 32,126.733520544954,37.3520490208543,,공공데이터포털(상가업소정보)
지에스25목감한신,편의점,편의점,경기도 시흥시 목감남서로 35,126.848973385887,37.3740395713024,,공공데이터포털(상가업소정보)
씨유시흥시청정문,편의점,편의점,경기도 시흥시 시청로 33,126.803484303268,37.3789914374647,,공공데이터포털(상가업소정보)
세븐일레븐시흥우평라비엔점,편의점,편의점,경기도 시흥시 은계로 260,126.803154006692,37.4448372969622,,공공데이터포털(상가업소정보)
편의점,편의점,편의점,경기도 시흥시 남왕길 24,126.860631780391,37.3824063766173,,공공데이터포털(상가업소정보)
씨유시흥능곡역점,편의점,편의점,경기도 시흥시 시흥대로 327,126.808610549163,37.3700076251728,,공공데이터포털(상가업소정보)
지에스25시흥,편의점,편의점,경기도 시흥시 신천로 68,126.786847671721,37.436699892624,,공공데이터포털(상가업소정보)
이마트24시흥센트럴,편의점,편의점,경기도 시흥시 공단1대로 237,126.727977193086,37.3368450853065,,공공데이터포털(상가업소정보)
지에스25시흥리더스점,편의점,편의점,경기도 시흥시 은계중앙로306번길 55,126.796793688698,37.4524761289278,,공공데이터포털(상가업소정보)
세븐시흥대야점주,편의점,편의점,경기도 시흥시 비둘기공원로 8,126.790465564536,37.4440586327761,,공공데이터포털(상가업소정보)
지에스25시흥무지개점,편의점,편의점,경기도 시흥시 호현로9번길 5,126.782911311381,37.4420537601161,,공공데이터포털(상가업소정보)
이마트24정왕,편의점,편의점,경기도 시흥시 정왕대로118번길 34,126.726048101997,37.3491216372723,,공공데이터포털(상가업소정보)
지에스25정왕다,편의점,편의점,경기도 시흥시 정왕천로414번길 10,126.752983174467,37.3438288438218,,공공데이터포털(상가업소정보)
씨유목감주공7단지,편의점,편의점,경기도 시흥시 목감중앙로 20,126.853010471586,37.3764684131981,,공공데이터포털(상가업소정보)
씨유신천둥지,편의점,편의점,경기도 시흥시 신천로100번안길 39,126.788497630809,37.4366127550497,,공공데이터포털(상가업소정보)
엠프라자슈퍼,편의점,편의점,경기도 시흥시 거북섬로 211,126.687772159521,37.322887995621,,공공데이터포털(상가업소정보)
지에스25정왕,편의점,편의점,경기도 시흥시 평안상가5길 7-6,126.747195208929,37.3366534429538,,공공데이터포털(상가업소정보)
지에스25시화SM시티점,편의점,편의점,경기도 시흥시 시화벤처로 222,126.703647611069,37.3225774190956,,공공데이터포털(상가업소정보)
세븐일레븐시흥은행순환로점,편의점,편의점,경기도 시흥시 은행로 174,126.798257055101,37.4462436301941,,공공데이터포털(상가업소정보)
미니스톱목감호반점,편의점,편의점,경기도 시흥시 배미골길 10-1,126.863497780763,37.3834999576176,,공공데이터포털(상가업소정보)
지에스25정왕타운점(황금마차),편의점,편의점,경기도 시흥시 군서로 41,126.747537311085,37.3457004951578,,공공데이터포털(상가업소정보)
시흥시노인종합복지관,편의점,편의점,경기도 시흥시 장현능곡로 214,126.813299004841,37.3686545714593,,공공데이터포털(상가업소정보)
세븐시흥거모점,편의점,편의점,경기도 시흥시 한우물로 1,126.784811278157,37.3427557228611,,공공데이터포털(상가업소정보)
지에스25거북섬스퀘어,편의점,편의점,경기도 시흥시 거북섬둘레길 10,126.677068776057,37.3246973683931,,공공데이터포털(상가업소정보)
GS25시흥서강점,편의점,편의점,경기도 시흥시 비둘기공원7길 22,126.792872115971,37.4442250569878,,공공데이터포털(상가업소정보)
세븐시흥옥구본점,편의점,편의점,경기도 시흥시 옥구상가4길 15,126.721456900024,37.3515526969018,,공공데이터포털(상가업소정보)
에이치비스토어,편의점,편의점,경기도 시흥시 큰솔로8번길 13-1,126.752788983302,37.3376563948813,,공공데이터포털(상가업소정보)
세븐시흥무진본점,편의점,편의점,경기도 시흥시 중심상가로 348,126.750121608133,37.3355243633673,,공공데이터포털(상가업소정보)
세븐시흥우평라비엔점,편의점,편의점,경기도 시흥시 은계로 260,126.803154006692,37.4448372969622,,공공데이터포털(상가업소정보)
이마트24싹쓰리점,편의점,편의점,경기도 시흥시 협력로 281,126.715542424249,37.3516287252059,,공공데이터포털(상가업소정보)
이마트24R시흥번화로점,편의점,편의점,경기도 시흥시 군서로46번길 8-1,126.747918102134,37.3465753036607,,공공데이터포털(상가업소정보)
세븐일레븐시흥장곡대우점,편의점,편의점,경기도 시흥시 진말로 36-1,126.785912042241,37.3803485082824,,공공데이터포털(상가업소정보)
GS25시흥능곡역점,편의점,편의점,경기도 시흥시 승지로59번길 8,126.809199078956,37.3694229099872,,공공데이터포털(상가업소정보)
지에스25신천현대,편의점,편의점,경기도 시흥시 신천천동로51번길 13,126.783379420371,37.4364683339353,,공공데이터포털(상가업소정보)
이마트24시화오르미점구내매점연합,편의점,편의점,경기도 시흥시 소망공원로 172,126.718625784138,37.3359402073624,,공공데이터포털(상가업소정보)
뉴시화,편의점,편의점,경기도 시흥시 경기과기대로 84,126.724050855559,37.3243297071937,,공공데이터포털(상가업소정보)
이마트24R배곧,편의점,편의점,경기도 시흥시 해송십리로 472-12,126.729762696748,37.3833510688127,,공공데이터포털(상가업소정보)
씨유서해2차,편의점,편의점,경기도 시흥시 정왕신길로49번길 19,126.727319166507,37.3596665741135,,공공데이터포털(상가업소정보)
씨유시흥매화점,편의점,편의점,경기도 시흥시 매화2로 40,126.810445731743,37.4168366474834,,공공데이터포털(상가업소정보)
세븐일레븐시흥무진,편의점,편의점,경기도 시흥시 중심상가로 348,126.750121608133,37.3355243633673,,공공데이터포털(상가업소정보)
세븐일레븐시흥거모점,편의점,편의점,경기도 시흥시 한우물로 1,126.784811278157,37.3427557228611,,공공데이터포털(상가업소정보)
GS25대야위브점,편의점,편의점,경기도 시흥시 소래산길 63,126.787990532852,37.4521453107844,,공공데이터포털(상가업소정보)
세븐일레븐은행,편의점,편의점,경기도 시흥시 은행로 93-1,126.796297931521,37.4394105885764,,공공데이터포털(상가업소정보)
세븐일레븐시흥코포모점,편의점,편의점,경기도 시흥시 공단1대로 341,126.73784664053,37.331623377053,,공공데이터포털(상가업소정보)
이마트24시화공고점,편의점,편의점,경기도 시흥시 정왕천로 410-2,126.752045686824,37.3440701601415,,공공데이터포털(상가업소정보)
이마트24목감수자인점,편의점,편의점,경기도 시흥시 수인로2421번길 91-1,126.859176508874,37.3877477188644,,공공데이터포털(상가업소정보)
지에스25시화거북섬점,편의점,편의점,경기도 시흥시 거북섬4길 16,126.683841345286,37.3266708912451,,공공데이터포털(상가업소정보)
지에스25목감산현점,편의점,편의점,경기도 시흥시 산현마을길 25-1,126.844714090096,37.375475694716,,공공데이터포털(상가업소정보)
이마트24R시화유통,편의점,편의점,경기도 시흥시 공단1대로 204,126.724701548813,37.3377115059812,,공공데이터포털(상가업소정보)
씨유배곧로얄8차,편의점,편의점,경기도 시흥시 서울대학로264번길 26-9,126.726987599139,37.3670632186666,,공공데이터포털(상가업소정보)
지에스25서해그랑블,편의점,편의점,경기도 시흥시 정왕신길로49번길 37,126.728612228152,37.3610661362773,,공공데이터포털(상가업소정보)
이마트24R오,편의점,편의점,경기도 시흥시 오이도9길 15,126.688677722098,37.3413073985692,,공공데이터포털(상가업소정보)
세븐일레븐시화벤처로점,편의점,편의점,경기도 시흥시 엠티브이28로58번길 3,126.695887447233,37.3304687660196,,공공데이터포털(상가업소정보)
이마트24시흥배곧한신점,편의점,편의점,경기도 시흥시 배곧4로 106-26,126.731163386432,37.3705417241932,,공공데이터포털(상가업소정보)
씨유목감도서관,편의점,편의점,경기도 시흥시 솔고개길 36-3,126.861902469736,37.3852551005225,,공공데이터포털(상가업소정보)
이마트24시화중심점,편의점,편의점,경기도 시흥시 중심상가로 186,126.735589932409,37.3444940499442,,공공데이터포털(상가업소정보)
이마트24R오이도,편의점,편의점,경기도 시흥시 오이도중앙로3번길 10,126.691936285076,37.3475240005953,,공공데이터포털(상가업소정보)
이마트24시흥메가점,편의점,편의점,경기도 시흥시 협력로 281,126.715542424249,37.3516287252059,,공공데이터포털(상가업소정보)
지에스25정왕월드점,편의점,편의점,경기도 시흥시 오동마을로45번길 39,126.746686849179,37.3536187023145,,공공데이터포털(상가업소정보)
CU시흥,편의점,편의점,경기도 시흥시 군자로 474,126.783150753275,37.3472308004537,,공공데이터포털(상가업소정보)
이마트24시흥부성점,편의점,편의점,경기도 시흥시 옥구천동로 449,126.733095844492,37.3604276004368,,공공데이터포털(상가업소정보)
이마트24시화중심,편의점,편의점,경기도 시흥시 중심상가3길 26,126.735614019666,37.3440616106439,,공공데이터포털(상가업소정보)
세븐일레븐시흥은행,편의점,편의점,경기도 시흥시 대은로 82,126.797572634475,37.4444134035659,,공공데이터포털(상가업소정보)
씨유시흥유통,편의점,편의점,경기도 시흥시 공단1대로 244,126.728445299906,37.3353324328239,,공공데이터포털(상가업소정보)
훼미리마트정왕역점,편의점,편의점,경기도 시흥시 마유로418번길 12,126.742281236485,37.3514016718478,,공공데이터포털(상가업소정보)
응응스크르시흥거모점,편의점,편의점,경기도 시흥시 군자로492번길 12,126.783075328888,37.3459872437531,,공공데이터포털(상가업소정보)
7-ELEVEN시흥대야,편의점,편의점,경기도 시흥시 복지로 90,126.791666569531,37.4469980578269,,공공데이터포털(상가업소정보)
이마트24시흥과림팩토리점,편의점,편의점,경기도 시흥시 금오로465번길 4,126.830459101187,37.4436181995465,,공공데이터포털(상가업소정보)
세븐시흥신천점,편의점,편의점,경기도 시흥시 호현로22번길 14,126.785580487691,37.4412387102414,,공공데이터포털(상가업소정보)
이마트24거북섬,편의점,편의점,경기도 시흥시 거북섬1길 19,126.675515718104,37.3264050745675,,공공데이터포털(상가업소정보)
지에스25하중참이슬점,편의점,편의점,경기도 시흥시 하중로 193,126.804618512869,37.3944188141817,,공공데이터포털(상가업소정보)
GS25시흥황금꽃점,편의점,편의점,경기도 시흥시 엠티브이24로 20,126.714283759984,37.3144402397592,,공공데이터포털(상가업소정보)
이마트24시흥봉현점,편의점,편의점,경기도 시흥시 봉우재로209번길 15,126.754855845669,37.3579338071461,,공공데이터포털(상가업소정보)
세븐일레븐오이도해피점,편의점,편의점,경기도 시흥시 오이도로135번길 67,126.687397629741,37.3424843680905,,공공데이터포털(상가업소정보)
씨유시화한라점,편의점,편의점,경기도 시흥시 중심상가로 178,126.734854697211,37.3449699488575,,공공데이터포털(상가업소정보)
씨스페이스,편의점,편의점,경기도 시흥시 장현서2길 1,126.79759979978,37.3713408320428,,공공데이터포털(상가업소정보)
이마트24시흥오이도로점,편의점,편의점,경기도 시흥시 오이도로 21,126.700737545955,37.3451408521667,,공공데이터포털(상가업소정보)
씨유시화서촌점,편의점,편의점,경기도 시흥시 중심상가로 143,126.732262724689,37.3470995452973,,공공데이터포털(상가업소정보)
세븐시흥월곶풍림점,편의점,편의점,경기도 시흥시 월곶중앙로 11,126.742884329487,37.3863536954848,,공공데이터포털(상가업소정보)
세븐시흥장현해솔점,편의점,편의점,경기도 시흥시 새재로17번길 6,126.802123240614,37.3813408380898,,공공데이터포털(상가업소정보)
세븐일레븐시흥죽율,편의점,편의점,경기도 시흥시 죽율로 47,126.761251852303,37.348522152588,,공공데이터포털(상가업소정보)
세븐시흥정왕1동점주,편의점,편의점,경기도 시흥시 중심상가로 317,126.747666015519,37.3375915178411,,공공데이터포털(상가업소정보)
세븐일레븐시흥정왕평안로점,편의점,편의점,경기도 시흥시 오동마을로5번길 17,126.743776341616,37.3531709311632,,공공데이터포털(상가업소정보)
지에스25목감샘터점,편의점,편의점,경기도 시흥시 수풀안길 20,126.8631293402,37.3812019220438,,공공데이터포털(상가업소정보)
세븐일레븐시화트윈시스템점,편의점,편의점,경기도 시흥시 정왕천로 155,126.733148853499,37.3263148207473,,공공데이터포털(상가업소정보)
업소명없음,편의점,편의점,경기도 시흥시 거북섬5길 6,126.683399278547,37.3217771201081,,공공데이터포털(상가업소정보)
세븐시흥유승점,편의점,편의점,경기도 시흥시 진말1로 18,126.789701586335,37.377814422767,,공공데이터포털(상가업소정보)
씨유정왕,편의점,편의점,경기도 시흥시 정왕대로28번길 31,126.718637779563,37.353897702483,,공공데이터포털(상가업소정보)
지에스25정왕사랑,편의점,편의점,경기도 시흥시 정왕천로369번길 52,126.744866662068,37.3444963992696,,공공데이터포털(상가업소정보)
씨유정왕대림,편의점,편의점,경기도 시흥시 함송로29번길 51,126.735676315407,37.364920497249,,공공데이터포털(상가업소정보)
씨유시흥정왕,편의점,편의점,경기도 시흥시 중심상가로 43,126.723315406707,37.3525842279654,,공공데이터포털(상가업소정보)
세븐일레븐배곧엠,편의점,편의점,경기도 시흥시 배곧3로 96,126.730319392479,37.3697829432117,,공공데이터포털(상가업소정보)
지에스25신천현대점,편의점,편의점,경기도 시흥시 신천천동로51번길 13,126.78342469552,37.436441386475,,공공데이터포털(상가업소정보)
GS25시화세종,편의점,편의점,경기도 시흥시 정왕대로 56,126.72302612235,37.354520756243,,공공데이터포털(상가업소정보)
세븐시흥정왕하이츠점,편의점,편의점,경기도 시흥시 함송로 18,126.729924136045,37.3635199256323,,공공데이터포털(상가업소정보)
지에스시흥망고점,편의점,편의점,경기도 시흥시 매화로 57-1,126.815467914578,37.414159560078,,공공데이터포털(상가업소정보)
안드로메다움,편의점,편의점,경기도 시흥시 공단2대로190번길 36,126.710315867763,37.3254051452449,,공공데이터포털(상가업소정보)
이마트24R정왕,편의점,편의점,경기도 시흥시 마유로446번길 45,126.747062792014,37.352583326591,,공공데이터포털(상가업소정보)
태산마트,편의점,편의점,경기도 시흥시 은계번영길 1,126.801616362559,37.4365634196788,,공공데이터포털(상가업소정보)
이마트24시흥오이도역점,편의점,편의점,경기도 시흥시 역전로 427,126.73680140212,37.3627695578216,,공공데이터포털(상가업소정보)
지에스25시흥(황금마차),편의점,편의점,경기도 시흥시 봉우재로11번길 1,126.742509010649,37.344193952207,,공공데이터포털(상가업소정보)
세븐일레븐시흥대야아크로힐점,편의점,편의점,경기도 시흥시 호현로 155-9,126.787931633337,37.4529921561589,,공공데이터포털(상가업소정보)
GS25시화금강점,편의점,편의점,경기도 시흥시 중심상가로 202-6,126.736733603467,37.3433973470656,,공공데이터포털(상가업소정보)
더진한팜,편의점,편의점,경기도 시흥시 중심상가3길 11-1,126.73695421832,37.3448575022021,,공공데이터포털(상가업소정보)
미니스톱뉴시흥호현로점,편의점,편의점,경기도 시흥시 호현로21번길 19-1,126.782377542522,37.4429718120099,,공공데이터포털(상가업소정보)
이마트24시흥과림점,편의점,편의점,경기도 시흥시 금오로231번길 4,126.836365629664,37.4245159913113,,공공데이터포털(상가업소정보)
GS25정왕발레르텔점,편의점,편의점,경기도 시흥시 만해로 41,126.745812834378,37.331640759297,,공공데이터포털(상가업소정보)
세븐시흥정왕７호점주,편의점,편의점,경기도 시흥시 큰솔로 82,126.755611766689,37.3441136216636,,공공데이터포털(상가업소정보)
