sigun_nm,str_nm,bizregno,refine_road_nm_addr,refine_lotno_addr,indutype_cont,refine_zipno,refine_wgs84_lat,refine_wgs84_logt
시흥시,팡제반점,7242101231,경기도 시흥시 군서로18번길 17,경기도 시흥시 정왕동 1191-4번지 101호,중식,15052,37.3457772,126.7506002
시흥시,백소정시흥점,2412501336,경기도 시흥시 옥구상가4길 15,경기도 시흥시 정왕동 1852-3번지 202호,일식·돈까스,15040,37.351529,126.7214577
시흥시,오후엔참치,3253400490,경기도 시흥시 서울대학로278번길 25-18,경기도 시흥시 배곧동 196-1번지 다인로얄팰리스배곧3차 110호,일식·돈까스,15011,37.3697689,126.7291409
시흥시,꽃나라생고기,8800701267,경기도 시흥시 정왕시장길 28,경기도 시흥시 정왕동 1558-12번지 1층,한식,15058,37.3436813,126.7470196
시흥시,하왕이돈까스,8033800741,경기도 시흥시 삼미시장4길 37,경기도 시흥시 신천동 755-25번지 하왕이돈까스,일식·돈까스,14948,37.4402196,126.7806895
시흥시,타코마스터 배곧신도시점,1604200452,경기도 시흥시 서울대학로278번길 25-24,경기도 시흥시 배곧동 198-1번지 다인로얄팰리스배곧1차 113호,"분식,프랜차이즈",15011,37.3695195,126.7296065
시흥시,웰빙엄마손 꼬마김밥 정왕역점,6660601456,경기도 시흥시 마유로418번길 18,경기도 시흥시 정왕동 2326-1번지 정왕프라자 1층 104호,"분식,프랜차이즈",15049,37.3511996,126.742925
시흥시,옛날착한통닭 정왕점,2021511198,경기도 시흥시 역전로 209-1,경기도 시흥시 정왕동 1161-4번지 태금 1층 101호,"치킨,프랜차이즈",15052,37.3480198,126.7474843
시흥시,신기루,1400414038,경기도 시흥시 시흥대로1073번길 31,경기도 시흥시 신천동 874-2번지 신기루,중식,14951,37.4320695,126.7893352
시흥시,태호장,1330443781,경기도 시흥시 복지로53번길 7,경기도 시흥시 대야동 488-7번지 태호장,중식,14909,37.444405,126.788642
시흥시,곱분이 곱창 시흥은계점,7973800747,,경기도 시흥시 은행동 644번지 시흥은계호반써밋플레이스 161호,"프랜차이즈,한식",14922,37.4351025,126.8037071
시흥시,꼬꼬씨참숯불닭갈비닭발,8890900162,경기도 시흥시 호현로22번길 16-1,경기도 시흥시 신천동 708-16번지 꼬꼬씨참숯불닭갈비닭발,한식,14910,37.4411071,126.7858358
시흥시,짬뽕타임시흥은행점,1341349005,경기도 시흥시 은행로149번길 10,경기도 시흥시 은행동 534-2번지 짬뽕타임시흥은행점,중식,14917,37.4441289,126.7982424
시흥시,던킨 시흥조남점,8223800475,경기도 시흥시 목감둘레로 59-9,"경기도 시흥시 조남동 666번지 1층 108,109호","카페,프랜차이즈",14988,37.373667,126.8482441
시흥시,본죽 시흥삼미시장점,2096191657,경기도 시흥시 삼미시장1길 19,경기도 시흥시 신천동 738-2번지 늘푸른교회 1층 6호,"프랜차이즈,한식",14948,37.4405908,126.7839303
시흥시,삼국진 돼지국밥,4343900464,경기도 시흥시 마유로 415,"경기도 시흥시 정왕동 2302번지 110,111호",한식,15024,37.3519417,126.7405803
시흥시,역전할머니맥주(대야점),2430301626,경기도 시흥시 비둘기공원5길 7,경기도 시흥시 대야동 536번지 101호,"프랜차이즈,한식",14912,37.443102,126.7908135
시흥시,무교동낙지,1400785932,경기도 시흥시 중심상가2길 12-8,경기도 시흥시 정왕동 1736-5번지 1층,한식,15066,37.3452235,126.7359175
시흥시,사나포차,3460300644,경기도 시흥시 중심상가로 324,경기도 시흥시 정왕동 1782-17번지 엘지프라자 108호,한식,15062,37.3369002,126.7480017
시흥시,삼시세끼 정왕본동점,7532201110,경기도 시흥시 봉우재로 23-30,경기도 시흥시 정왕동 1608-1번지 101호,한식,15056,37.3467539,126.7412196
시흥시,서해낙지마당,7192000247,경기도 시흥시 옥구상가1길 9,경기도 시흥시 정왕동 1857-2번지 서해낙지마당,한식,15040,37.3540055,126.7224822
시흥시,전소이 미국가주 우육면,2730601424,경기도 시흥시 정왕천로411번길 4,경기도 시흥시 정왕동 1195-11번지 1층 일부,중식,15052,37.3445495,126.7517414
시흥시,100세곱창,3160183669,경기도 시흥시 옥구상가2길 23,경기도 시흥시 정왕동 1855-17번지 1층,한식,15040,37.3521959,126.722817
시흥시,불밤 매운오징어전문점,8732800872,경기도 시흥시 비둘기공원6길 10,경기도 시흥시 대야동 535번지 이산프라자2 106호,한식,14912,37.4429332,126.7912108
시흥시,본도시락 시흥시청점,6361101518,경기도 시흥시 시청로68번길 10,경기도 시흥시 장현동 545-5번지 봉빈빌딩 102호,"프랜차이즈,한식",14998,37.3809407,126.8008422
시흥시,신천양꼬치,7221301206,경기도 시흥시 호현로22번길 11,경기도 시흥시 신천동 707-28번지 신천양꼬치,"중식,프랜차이즈",14910,37.4414942,126.785753
시흥시,메가커피 목감신도시점,8832400959,경기도 시흥시 목감남서로 9-27,경기도 시흥시 조남동 657번지 1층 108호,"카페,프랜차이즈",14988,37.377941,126.8534479
시흥시,헤이미쉬,6305600211,경기도 시흥시 남왕길 48-24,경기도 시흥시 목감동 412번지 101호,카페,14985,37.3827769,126.8625898
시흥시,배곧갈비맛집,8960701850,경기도 시흥시 배곧4로 6,경기도 시흥시 배곧동 117번지 한울프라자 201동 204호,한식,15010,37.3785867,126.7253911
시흥시,내만삼겹살 1인전문삼겹살,4464700725,경기도 시흥시 봉우재로69번길 6-1,경기도 시흥시 정왕동 1820-3번지 1층일부호,한식,15053,37.3487418,126.7462013
시흥시,뉴욕브런치,2351401112,경기도 시흥시 은계번영길 5,"경기도 시흥시 은행동 646-1번지 207,208호",한식,14922,37.4368568,126.8015997
시흥시,피자가생각나면,1400673803,경기도 시흥시 옥터로 68,경기도 시흥시 정왕동 2021-6번지 천우원룸 101호,피자·양식,15015,37.3420196,126.6905776
시흥시,피자어셈블 시흥점,2600102247,경기도 시흥시 신천2길 18-1,경기도 시흥시 신천동 753-10번지 1층,"프랜차이즈,피자·양식",14948,37.4392355,126.7804163
시흥시,오떡 시흥신천점,6892001208,경기도 시흥시 포도원로79번길 11-10,경기도 시흥시 신천동 843-25번지 1층,"분식,프랜차이즈",14949,37.4371309,126.782652
시흥시,치킨생각,1400770593,경기도 시흥시 서촌상가4길 16-8,경기도 시흥시 정왕동 1731-7번지 대영프라자 104호,치킨,15036,37.3460573,126.7324317
시흥시,할범병천순대,1331022851,경기도 시흥시 큰솔로7번길 26-1,경기도 시흥시 정왕동 1416-15번지 1층,한식,15059,37.3399002,126.7491797
시흥시,이리오닭(배곧본점),3021300721,경기도 시흥시 서울대학로278번길 61,경기도 시흥시 배곧동 204번지 서영베니스스퀘어 2층 252호,"치킨,프랜차이즈",15011,37.3681926,126.7306929
시흥시,빠통(배곧점),2180907096,경기도 시흥시 서울대학로264번길 7,경기도 시흥시 배곧동 220번지 시흥배곧 아브뉴프랑 센트럴 퍼플 129호,"치킨,프랜차이즈",15011,37.3691267,126.7260417
시흥시,포차천국 시흥거모점,8444800663,경기도 시흥시 군자로 526,경기도 시흥시 거모동 1756-4번지 도일그랜드프라자 206호,"프랜차이즈,한식",15070,37.3433773,126.7851931
시흥시,한식부부,1073936814,경기도 시흥시 서울대학로264번길 25,경기도 시흥시 배곧동 219번지 시흥배곧 아브뉴프랑 센트럴 블루 3층 334호,한식,15011,37.3683599,126.7273257
시흥시,신선어전,4526200437,경기도 시흥시 배곧4로 6,경기도 시흥시 배곧동 117번지 한울프라자 113호,일식·돈까스,15010,37.3785867,126.7253911
시흥시,오늘에밥집,6336900151,경기도 시흥시 서울대학로278번길 25-24,경기도 시흥시 배곧동 198-1번지 다인로얄팰리스배곧1차 316호,한식,15011,37.3695195,126.7296065
시흥시,보드람치킨 배곧 신도시점,7767900175,경기도 시흥시 배곧4로 81-52,경기도 시흥시 배곧동 69번지 현대프라자 104호,"치킨,프랜차이즈",15010,37.3749545,126.7337298
시흥시,사라굴밥전문점 오이도점,1210768077,경기도 시흥시 오이도9길 18,경기도 시흥시 정왕동 2042-2번지 사라굴밥전문점오이도점,한식,15015,37.3410602,126.68868
시흥시,명품회,1400188499,경기도 시흥시 월곶해안로 171,"경기도 시흥시 월곶동 1014-5번지 1,2층",일식·돈까스,14963,37.3882733,126.7388019
시흥시,메가커피 정왕역점,7591901423,경기도 시흥시 마유로418번길 10,"경기도 시흥시 정왕동 2327-2번지 106호,107호","카페,프랜차이즈",15049,37.3514,126.7418503
시흥시,구이가 참숯불생선구이 시흥본점,1401137271,경기도 시흥시 오동마을로 13,경기도 시흥시 정왕동 2309-8번지 대한빌딩 구이가참숯불생선구이시흥본점,"프랜차이즈,한식",15049,37.3529776,126.743291
시흥시,판다소바 배곧점,3723601131,경기도 시흥시 서울대학로278번길 21,경기도 시흥시 배곧동 193-3번지 새롬프라자2 1층 107호,"일식·돈까스,프랜차이즈",15011,37.3695093,126.7280367
시흥시,참치집,6921801365,경기도 시흥시 대은로103번길 17,경기도 시흥시 대야동 582-2번지 214호,일식·돈까스,14915,37.4466869,126.7979359
시흥시,순대곱창볶음 전문점 칠갑산,4850801579,경기도 시흥시 협력로 281,경기도 시흥시 정왕동 2164-2번지 메가폴리스 A동 115호,한식,15080,37.3516251,126.7155402
시흥시,파리바게뜨 시흥정왕점,1400653942,경기도 시흥시 중심상가로 199,경기도 시흥시 정왕동 1737-21번지 지성빌딩 103호,"카페,프랜차이즈",15066,37.3440152,126.7372393
시흥시,(BHC)시화로데오점,6823900554,경기도 시흥시 중심상가3길 12,경기도 시흥시 정왕동 1737-3번지 금강프라자 302호,"치킨,프랜차이즈",15066,37.3450659,126.7366303
시흥시,한제소곱창전골 목감점,3150686275,경기도 시흥시 산현마을길 33-2,경기도 시흥시 산현동 511-5번지 1층,한식,14989,37.3756996,126.8457981
시흥시,낭만닭발 정왕점,1102353157,경기도 시흥시 봉우재로23번안길 17-6,"경기도 시흥시 정왕동 1610-4번지 102,103호","프랜차이즈,한식",15056,37.3460999,126.7404246
시흥시,던킨 시흥정왕점,4811102163,경기도 시흥시 정왕대로 230,경기도 시흥시 정왕동 1734-7번지 제일프라자 1층 113호,"카페,프랜차이즈",15066,37.3449788,126.738494
시흥시,뜰애쌈밤 전문점,8933700465,경기도 시흥시 배곧3로 86,"경기도 시흥시 배곧동 194-2번지 203,204호",한식,15011,37.3702222,126.7295541
시흥시,함흥명가 속초코다리냉면,5562200960,경기도 시흥시 서울대학로278번길 19-14,"경기도 시흥시 배곧동 193-1번지 배곧프라자 208호,209호",한식,15011,37.3701623,126.7286625
시흥시,프레쉬톡톡 배곧점,7720701821,경기도 시흥시 배곧4로 32-9,경기도 시흥시 배곧동 125번지 골든프라자 102호,한식,15010,37.3767326,126.7271721
시흥시,훌랄라참숯바베큐치킨(정왕1호점),1341224138,경기도 시흥시 정왕천로411번길 48,경기도 시흥시 정왕동 1185-8번지 101호,"치킨,프랜차이즈",15052,37.3470298,126.74772
시흥시,생활초밥,1163600774,경기도 시흥시 은계번영길 1,경기도 시흥시 은행동 646번지 태산W타워 215호,일식·돈까스,14922,37.4365775,126.8016249
시흥시,오리총재 정왕점,8207500213,경기도 시흥시 정왕천로411번길 7,경기도 시흥시 정왕동 1197번지 1층,중식,15052,37.3446362,126.7511986
시흥시,안나리뉴와,7231801617,경기도 시흥시 군서로28번길 10,경기도 시흥시 정왕동 1201-15번지 1층 일부호,중식,15052,37.3455538,126.7494847
시흥시,LEE.Y 젤라또 전문카페점,2431500649,경기도 시흥시 정왕시장길 52,경기도 시흥시 정왕동 1202번지 정왕시장 1층 121호,카페,15052,37.3455685,126.7489652
시흥시,짬뽕의전설,3480101572,,경기도 시흥시 정왕동 1872-4번지 영남3차아파트,중식,15026,37.3572256,126.7352764
시흥시,비비디바비디부,1752301092,경기도 시흥시 서울대학로278번길 25-24,경기도 시흥시 배곧동 198-1번지 다인로얄팰리스 배곧1차 3층 317호,카페,15011,37.3695195,126.7296065
시흥시,새롬이네 묵은지,1401077484,경기도 시흥시 협력로 281,경기도 시흥시 정왕동 2164-2번지 1283,한식,15080,37.3516251,126.7155402
시흥시,투파인드피터 배곧점,2481501191,경기도 시흥시 서울대학로264번길 35,"경기도 시흥시 배곧동 218번지 226,227호",피자·양식,15011,37.3677274,126.7284729
시흥시,처갓집양념치킨 신천리점,3921000970,경기도 시흥시 호현로49번안길 1,경기도 시흥시 대야동 483-5번지 처갓집양념치킨신천리점,"치킨,프랜차이즈",14904,37.4447484,126.7843202
시흥시,착한족발 정왕볼전,4652900343,경기도 시흥시 정왕천로389번길 3,경기도 시흥시 정왕동 1555-6번지 101호,족발·보쌈,15058,37.3429171,126.750177
시흥시,차돌풍배곧점,7360701387,경기도 시흥시 서울대학로278번길 25-8,"경기도 시흥시 배곧동 196-2번지 1층 113,114호",한식,15011,37.3694876,126.7288614
시흥시,놀부네밥상,1112628119,경기도 시흥시 군서로10번길 16,경기도 시흥시 정왕동 1194-13번지 1층,한식,15052,37.3449536,126.7515003
시흥시,공희네 회 어시장,1044108082,경기도 시흥시 서울대학로278번길 25-18,"경기도 시흥시 배곧동 196-1번지 105호,106호",한식,15011,37.3697689,126.7291409
시흥시,투썸플레이스 시흥스마트허브점,5410200543,경기도 시흥시 공단1대로 263,"경기도 시흥시 정왕동 1277-6번지 1층 108,109,110호","카페,프랜차이즈",15079,37.3355169,126.7305296
시흥시,김순례닭강정 본점,5032816325,,경기도 시흥시 배곧동 5번지 배곧중흥에스클래스 202호,"치킨,프랜차이즈",15010,37.384829,126.7330532
시흥시,도화식당,1400392740,경기도 시흥시 군서로60번길 8,경기도 시흥시 정왕동 1208-14번지 1층,한식,15052,37.347194,126.7466119
시흥시,BHC 시화점,4162179124,경기도 시흥시 정왕대로28번길 8,경기도 시흥시 정왕동 1942-1번지 계룡2차아파트 BHC 시화점,"치킨,프랜차이즈",15041,37.3558327,126.7193581
시흥시,고흥식당,1340744431,경기도 시흥시 정왕천로359번길 3,경기도 시흥시 정왕동 1439-6번지 1층,한식,15058,37.3407496,126.7480875
시흥시,봉명동내커피시흥대야점,8655600476,경기도 시흥시 뱀내장터로 3-1,경기도 시흥시 대야동 498-25번지 봉명동내커피시흥대야점,카페,14909,37.442582,126.7852905
시흥시,여자말을잘듣자 정왕점,1154200485,경기도 시흥시 중심상가3길 26,경기도 시흥시 정왕동 1742-7번지 청송프라자 304호,일식·돈까스,15066,37.3440678,126.7356131
시흥시,안동장터소고기국밥 구시화병원점,1342009578,경기도 시흥시 옥구상가3길 7-1,"경기도 시흥시 정왕동 1860-7번지 102,103호",한식,15040,37.3530984,126.7243546
시흥시,미니닭날개구이,4881600706,경기도 시흥시 군서로18번길 3,경기도 시흥시 정왕동 1200-7번지 1층,한식,15052,37.3447795,126.7496279
시흥시,선식당 시흥배곧점,8982801109,경기도 시흥시 서울대학로264번길 7,경기도 시흥시 배곧동 220번지 시흥배곧 아브뉴프랑 센트럴 퍼플 237호,"아시안,프랜차이즈",15011,37.3691267,126.7260417
시흥시,맥주먹는 닭,5292700532,경기도 시흥시 옥구천동로374번길 67,경기도 시흥시 정왕동 1843번지 주공4단지아파트 102호,치킨,15033,37.3510899,126.7342886
시흥시,장충당 시화1호점,1400844170,경기도 시흥시 옥구상가2길 4,"경기도 시흥시 정왕동 1861-4번지 로얄타운 104호,105호","족발·보쌈,프랜차이즈",15040,37.3539162,126.7239961
시흥시,"오늘,와인한잔 배곧신도시점",1096091554,경기도 시흥시 서울대학로278번길 21,경기도 시흥시 배곧동 193-3번지 새롬프라자2 115호,"피자·양식,픽업",15011,37.3695093,126.7280367
시흥시,원할머니보쌈족발 시흥배곧점,1120623967,경기도 시흥시 배곧4로 32-28,경기도 시흥시 배곧동 119번지 1층 108호,"족발·보쌈,프랜차이즈",15010,37.3781668,126.7259601
시흥시,이도 밥동구리 덮밥,7452900991,경기도 시흥시 정왕천로375번길 5,경기도 시흥시 정왕동 1567-5번지 1층 일부호,한식,15058,37.3419899,126.7489331
시흥시,신춘천명동닭갈비,6731901304,경기도 시흥시 정왕대로233번길 30,경기도 시흥시 정왕동 1600-2번지 창일빌딩 102호,한식,15056,37.3473606,126.7416538
시흥시,김밥속에단무지,5012180123,경기도 시흥시 함송로 24,경기도 시흥시 정왕동 1882-4번지 세종프라자 1층 122호,분식,15020,37.3632151,126.7303936
시흥시,명동쪽갈비,3352800803,경기도 시흥시 서울대학로264번길 26-11,경기도 시흥시 배곧동 226-3번지 다인 로얄팰리스 배곧7차 105호,한식,15011,37.3670934,126.726616
시흥시,저스트텐동,6876900371,경기도 시흥시 서울대학로278번길 61,경기도 시흥시 배곧동 204번지 S-5호,"일식·돈까스,프랜차이즈",15011,37.3681926,126.7306929
시흥시,진구네간장게장 시흥점,4684600543,경기도 시흥시 봉우재로69번길 18,경기도 시흥시 정왕동 1819-3번지 1층 102호,"프랜차이즈,한식",15053,37.3492942,126.7452022
시흥시,패밀리포차,2430801811,경기도 시흥시 정왕천로411번길 34,경기도 시흥시 정왕동 1188-10번지 2층,"프랜차이즈,한식",15052,37.346209,126.7490492
시흥시,금빛참치,5388500837,경기도 시흥시 서울대학로278번길 25-8,"경기도 시흥시 배곧동 196-2번지 2층 207호,208호","일식·돈까스,프랜차이즈",15011,37.3694876,126.7288614
시흥시,국수나무 배곧신도시점,5090861422,경기도 시흥시 배곧3로 86,경기도 시흥시 배곧동 194-2번지 센터프라자2 113호,"프랜차이즈,한식",15011,37.3702222,126.7295541
시흥시,경복궁 개성손만두 배곧점,4830401629,경기도 시흥시 서울대학로264번길 50,"경기도 시흥시 배곧동 233번지 B동 118,119,120,121호","프랜차이즈,한식",15011,37.3664702,126.7291972
시흥시,거촌 누룽지백숙,1330256040,경기도 시흥시 정왕신길로 170,"경기도 시흥시 정왕동 876-278번지 1,2층",한식,15034,37.3512956,126.7368269
시흥시,활어의정석,5330701279,경기도 시흥시 서울대학로278번길 25-24,"경기도 시흥시 배곧동 198-1번지 1층 105,106호",일식·돈까스,15011,37.3695195,126.7296065
시흥시,존슨부대찌개,6122492236,경기도 시흥시 배곧3로 96,경기도 시흥시 배곧동 199-1번지 M-플러스 2층 209호,찜·탕,15011,37.3697764,126.7302927
시흥시,우리할매떡볶이정왕점,7205600493,경기도 시흥시 봉우재로69번길 29-1,경기도 시흥시 정왕동 1813-6번지 1층일부호,"분식,프랜차이즈",15053,37.3497454,126.7438654
시흥시,소위오리목점,1400698084,경기도 시흥시 군서로 16,경기도 시흥시 정왕동 1199-8번지 1층,중식,15052,37.3444391,126.74997
시흥시,봉명동내커피 시흥1호점,8664200623,경기도 시흥시 봉우재로51번길 30,경기도 시흥시 정왕동 1827-4번지 1층,"카페,프랜차이즈",15053,37.3488022,126.7429603
시흥시,토담옛날통닭 배곧점,8601101940,경기도 시흥시 배곧1로 27-16,경기도 시흥시 배곧동 245번지 한라비발디캠퍼스2차 상가 2동 1층,"치킨,프랜차이즈",15011,37.3617928,126.712871
시흥시,이치하루 라멘,8540601752,경기도 시흥시 군서로24번길 10-1,경기도 시흥시 정왕동 1200번지 1층,일식·돈까스,15052,37.3453946,126.7499718
시흥시,영웅이네수산포차2호점,3910302114,경기도 시흥시 함송로13번길 6-3,경기도 시흥시 정왕동 1880-5번지 1층,한식,15020,37.3642358,126.730722
시흥시,엽기떡볶이(시화이마트점),6823600679,경기도 시흥시 중심상가2길 12-8,경기도 시흥시 정왕동 1736-5번지 정왕주차타운 101호,"분식,프랜차이즈,픽업",15066,37.3452235,126.7359175
시흥시,본죽(시흥정왕4동점),1400450596,경기도 시흥시 함송로 24,경기도 시흥시 정왕동 1882-4번지 세종프라자,"프랜차이즈,한식",15020,37.3632151,126.7303936
시흥시,불로만숯불바베큐(정왕점),1400704190,경기도 시흥시 함송로14번길 13-9,경기도 시흥시 정왕동 1884-4번지 한창프라자,"치킨,프랜차이즈",15020,37.3628654,126.7292905
시흥시,월곶밥상,1162501063,경기도 시흥시 월곶중앙로 71,경기도 시흥시 월곶동 1011-15번지 센타프라자 101호,한식,14963,37.3889758,126.7373037
시흥시,BT lab 형 덮밥,2145000846,경기도 시흥시 배곧4로 22,경기도 시흥시 배곧동 122번지 배곧타운2 109호,한식,15010,37.3775785,126.7269601
시흥시,다시올케이크,7751001363,경기도 시흥시 서울대학로264번길 50,경기도 시흥시 배곧동 233번지 배곧헤리움어반크로스2차 B동 201호,카페,15011,37.3664702,126.7291972
시흥시,변형양꼬치,3670302372,경기도 시흥시 군서로6번길 15-1,경기도 시흥시 정왕동 1194-7번지 1층,중식,15052,37.3449372,126.7517601
시흥시,경성돈카츠함박,3252900986,경기도 시흥시 서촌상가4길 14,경기도 시흥시 정왕동 1731-10번지 시화프라자 1층 106호,일식·돈까스,15036,37.3456128,126.7319959
시흥시,후라이드 바삭킹 배곧신도시점,2574100384,경기도 시흥시 서울대학로264번길 74,경기도 시흥시 배곧동 234번지 배곧헤리움 어반크로스 1차 105호,"치킨,프랜차이즈",15011,37.3660343,126.7286935
시흥시,회장님댁(배곧점),4200200912,경기도 시흥시 서울대학로278번길 25-18,"경기도 시흥시 배곧동 196-1번지 113,114호","프랜차이즈,한식",15011,37.3697689,126.7291409
시흥시,버섯생농장,1408165066,경기도 시흥시 중심상가로 161,경기도 시흥시 정왕동 1728-20번지 버섯생농장,"프랜차이즈,한식",15036,37.3460759,126.7339105
시흥시,카페마노아,5843500951,경기도 시흥시 배곧4로 106-26,경기도 시흥시 배곧동 155번지 시흥배곧한신더휴 상가동 103호,카페,15010,37.3722258,126.7313293
시흥시,진진 삼계탕,5576200052,경기도 시흥시 서울대학로278번길 19-14,경기도 시흥시 배곧동 193-1번지 배곧프라자 206호,찜·탕,15011,37.3701623,126.7286625
시흥시,BHC(정왕역점),5712001358,경기도 시흥시 다솜마을2길 19,경기도 시흥시 정왕동 1806-5번지 1층,"치킨,프랜차이즈",15054,37.3504087,126.7418829
시흥시,윤이불닭발시흥정왕점,4494200694,경기도 시흥시 정왕천로369번길 56,경기도 시흥시 정왕동 1580-6번지 1층 일부호,한식,15057,37.344702,126.7445369
시흥시,수지동태탕김치찜,7061701463,경기도 시흥시 중심상가로 52,"경기도 시흥시 정왕동 1855-16번지 107,108호",찜·탕,15040,37.3518591,126.7236899
시흥시,착한밥상,3732300630,경기도 시흥시 정왕대로233번길 16,경기도 시흥시 정왕동 1610-1번지 102호,한식,15056,37.3463266,126.7406481
시흥시,24시전주명가콩나물국밥 배곧점,6463800570,경기도 시흥시 배곧4로 22,경기도 시흥시 배곧동 122번지 101~102호,"프랜차이즈,한식",15010,37.3775785,126.7269601
시흥시,배스킨라빈스 시흥목감점,2800300607,경기도 시흥시 목감우회로 51,경기도 시흥시 목감동 408번지 동한메디컬프라자 103호,"카페,프랜차이즈",14985,37.3822598,126.8619616
시흥시,쏘삼208 시흥배곧점,4171767997,경기도 시흥시 서울대학로278번길 25-8,"경기도 시흥시 배곧동 196-2번지 다인로얄팰리스 109,110,111호","프랜차이즈,한식",15011,37.3694876,126.7288614
시흥시,파리바게뜨 정왕청솔점,1400925243,경기도 시흥시 중심상가로 146,경기도 시흥시 정왕동 1731-1번지 한일프라자 101-3호,"카페,프랜차이즈",15036,37.3467038,126.7320525
시흥시,"빠레뜨,한남 배곧점",7631001434,경기도 시흥시 서울대학로278번길 43-7,"경기도 시흥시 배곧동 200-2번지 유호N-CITY 1차 1층 109,110호","프랜차이즈,피자·양식",15011,37.3687632,126.7297384
시흥시,BHC 정왕중앙2호점,1871800883,경기도 시흥시 중심상가로 329,경기도 시흥시 정왕동 1625-10번지 BHC 정왕중앙2호점,"치킨,프랜차이즈",15062,37.3367802,126.7489737
시흥시,빠네뜨리아 과자점,1330373371,,경기도 시흥시 정왕동 1873-3번지 월드아파트 101호,카페,15027,37.3552565,126.7318525
시흥시,곱창이야기,3096900388,경기도 시흥시 중심상가3길 30,경기도 시흥시 정왕동 1742-8번지 대신프라자 103호,한식,15066,37.3438957,126.7354793
시흥시,정답떡볶이 정왕점,3572900737,경기도 시흥시 서촌상가4길 20,경기도 시흥시 정왕동 1730-4번지 정답떡볶이정왕점,분식,15036,37.3458898,126.7316318
시흥시,국민삼겹,8488802107,경기도 시흥시 함송로14번길 13-11,경기도 시흥시 정왕동 1884-2번지 국민삼겹,한식,15020,37.3631016,126.7295704
시흥시,세유카츠 배곧본점,7183000772,경기도 시흥시 배곧전원로 40-19,경기도 시흥시 배곧동 102-3번지 세유카츠 배곧본점,일식·돈까스,15010,37.3779137,126.7286057
시흥시,바다목장 횟집,1400914348,경기도 시흥시 함송로14번길 5-16,경기도 시흥시 정왕동 1884-7번지 바다목장횟집,일식·돈까스,15020,37.3629045,126.7297644
시흥시,CoffeeView 커피뷰,8902401446,경기도 시흥시 서촌상가3길 7-13,경기도 시흥시 정왕동 1729-5번지 1층,카페,15036,37.3463388,126.7341449
시흥시,하루빙수,1730200812,경기도 시흥시 정왕시장길 51,경기도 시흥시 정왕동 1203번지 정왕시장 2층 204호 일부,카페,15052,37.3458093,126.7485677
시흥시,더스시,1401150779,경기도 시흥시 중심상가로 329,"경기도 시흥시 정왕동 1625-10번지 새아스빌딩,중심상가로 8 102호",일식·돈까스,15062,37.3367802,126.7489737
시흥시,동해 강릉초당 짬뽕순두부(시흥정왕점),1621101434,경기도 시흥시 옥구상가2길 16,경기도 시흥시 정왕동 1859-5번지 1층 일부호,"중식,프랜차이즈",15040,37.352955,126.723114
시흥시,장수통락 오이도점,4511701466,경기도 시흥시 오이도로 225,"경기도 시흥시 정왕동 2031-12번지 1,2층","치킨,프랜차이즈",15015,37.3413529,126.6866786
시흥시,대박짬뽕,8128701193,경기도 시흥시 오동마을로 33,경기도 시흥시 정왕동 2313-8번지 금광빌딩 1층 102호,중식,15049,37.3522784,126.7452965
시흥시,신강릉교동짬뽕 본점,3281101368,경기도 시흥시 서촌상가2길 9-1,경기도 시흥시 정왕동 1728-13번지 1층,중식,15036,37.3469948,126.7338334
시흥시,쫄닭요리전문 1965,8451101387,경기도 시흥시 서울대학로264번길 26-18,경기도 시흥시 배곧동 224-2번지 해든트윈스오피스텔 1층 103호,찜·탕,15011,37.3666666,126.726146
시흥시,군자대한곱창 시흥배곧점,3734100686,경기도 시흥시 서울대학로278번길 34,"경기도 시흥시 배곧동 216번지 1층133,134,135호","프랜차이즈,한식",15011,37.3682081,126.7289197
시흥시,하마당 시흥배곧점,7851901344,경기도 시흥시 서울대학로278번길 26,경기도 시흥시 배곧동 215번지 오렌지동 3층 303호,카페,15011,37.3689041,126.7278397
시흥시,카페구움,6063906379,경기도 시흥시 서울대학로278번길 61,경기도 시흥시 배곧동 204번지 서영베니스스퀘어 S동 4층 407호,카페,15011,37.3681926,126.7306929
시흥시,호랭이 생육회 대야점,6472101609,경기도 시흥시 비둘기공원5길 12,"경기도 시흥시 대야동 531-2번지 1층 104,105호","프랜차이즈,한식",14912,37.4432524,126.7903373
시흥시,최가네 크레이지 떡볶이 시흥신천점,6332700976,경기도 시흥시 신천3길 46,경기도 시흥시 신천동 758-16번지 2층,"분식,프랜차이즈",14948,37.4388174,126.7813359
시흥시,퍼블릭,6913600386,경기도 시흥시 산현마을길 29-5,경기도 시흥시 산현동 509-2번지 101호,피자·양식,14989,37.3759026,126.8450058
시흥시,회썰당,8225400534,경기도 시흥시 목감둘레로 253-5,경기도 시흥시 조남동 709번지 목감로얄팰리스2 101호 회썰당,일식·돈까스,14986,37.3806066,126.8612753
시흥시,후라이드참잘하는집 시흥점,6624300367,경기도 시흥시 신천천동로25번길 6-1,경기도 시흥시 신천동 762-9번지 1층 2호,치킨,14949,37.437935,126.7844643
시흥시,텐퍼센트커피 시흥은계점,5768101747,경기도 시흥시 은계번영길 28,경기도 시흥시 은행동 645-5번지 은계디스퀘어 116호,카페,14922,37.4365417,126.8031965
