sigun_nm,faclt_no,play_si_desc,instl_ymd,instl_plc,publ_prvate_div_nm,inoutdr_div_nm,refine_zipno,refine_road_nm_addr,refine_lotno_addr,refine_wgs84_lat,refine_wgs84_logt
시흥시,551991,둥지동진아파트 놀이터,20150608,주택단지,민간,실외,14950,,경기도 시흥시 신천동 858번지 동진아파트,37.4358127398,126.7897519849
시흥시,20415,뉴월드아파트 어린이 놀이터(101동),19970726,주택단지,민간,실외,14951,,경기도 시흥시 신천동 869-2번지 뉴월드아파트,37.4335726934,126.7904739543
시흥시,20132,산호공원 어린이 놀이시설,20080101,도시공원,공공,실외,14951,경기도 시흥시 시흥대로1073번길 40,경기도 시흥시 신천동 870-1번지,37.4325726981,126.789059203
시흥시,20414,신천산호아파트 어린이 놀이터,19970627,주택단지,민간,실외,14951,,경기도 시흥시 신천동 870-5번지 산호아파트,37.4325726981,126.789059203
시흥시,533916,신천우남한신아파트 어린이놀이터,20120622,주택단지,민간,실외,14951,,경기도 시흥시 신천동 871-4번지 우남한신아파트,37.4319459667,126.7882626172
시흥시,27210,아름나라어린이집 놀이터,20100422,어린이집,민간,실외,14951,경기도 시흥시 신천로 5,경기도 시흥시 신천동 880-3번지,37.4332961992,126.7924659298
시흥시,20133,백제공원 어린이 놀이시설,20060101,도시공원,공공,실외,14951,,경기도 시흥시 신천동 884-5번지,37.432139676,126.7922604073
시흥시,531390,시흥은혜어린이집 놀이터,20110502,어린이집,민간,실외,14951,경기도 시흥시 신천로19번안길 8,경기도 시흥시 신천동 887-5번지,37.43140644,126.791477757
시흥시,20134,신일공원 어린이 놀이시설,20050101,도시공원,공공,실외,14951,경기도 시흥시 시흥대로1065번길 15,경기도 시흥시 신천동 890-1번지,37.4310242307,126.7908710046
시흥시,20413,신천 경남아너스빌 아파트 어린이 놀이터,20050614,주택단지,민간,실외,14950,,경기도 시흥시 신천동 943-1번지 경남아너스빌아파트,37.434529097,126.7906344768
시흥시,20130,복음공원 어린이 놀이시설,20090909,도시공원,공공,실외,14950,,경기도 시흥시 신천동 944번지,37.435116105,126.7903870241
시흥시,2151,시흥신천휴먼시아1단지아파트놀이터,20100618,주택단지,민간,실외,14950,,경기도 시흥시 신천동 946번지 휴먼시아,37.4371797542,126.7907451038
시흥시,20131,복음자리공원 어린이놀이시설,20100701,도시공원,공공,실외,14950,,경기도 시흥시 신천동 947번지,37.4355733779,126.7908655891
시흥시,532852,삼환아파트 101동 뒤 놀이터,20120113,주택단지,민간,실외,14950,,경기도 시흥시 신천동 949번지 시흥신천삼환나우빌,37.4361732734,126.7912519625
시흥시,532853,삼환아파트 105동 뒤 놀이터,20120113,주택단지,민간,실외,14950,,경기도 시흥시 신천동 949번지 시흥신천삼환나우빌,37.4361732734,126.7912519625
시흥시,1005292,신천역 한라비발디 (시흥은행지구) 어린이집 뒤 유아놀이터,20250609,주택단지,민간,실외,14950,경기도 시흥시 시흥대로 1124-17,경기도 시흥시 신천동 953번지 경기도 시흥시 시흥대로 1124-2,37.4368581235,126.7927262951
시흥시,1005289,신천역 한라비발디 (시흥은행지구) 어린이집 옆 어린이놀이터2,20250609,주택단지,민간,실외,14950,경기도 시흥시 시흥대로 1124-17,경기도 시흥시 신천동 953번지 경기도 시흥시 시흥대로 1124-2,37.4368581235,126.7927262951
시흥시,585161,편편집 시흥월곶점 실내놀이시설,20221125,식품접객업소,민간,실내,14966,경기도 시흥시 월곶중앙로58번길 5-6,경기도 시흥시 월곶동 1008번지 시흥 월곶역 블루밍더마크,37.3892864167,126.7393452427
시흥시,579856,블루밍더마크아파트 어린이놀이터,20210917,주택단지,민간,실외,14966,,경기도 시흥시 월곶동 1008번지 시흥월곶역블루밍더마크,37.3892864167,126.7393452427
시흥시,20370,월곶동 풍림2차 어린이 놀이터(210동앞),20050221,주택단지,민간,실외,14965,,경기도 시흥시 월곶동 1010-1번지 월곶2차풍림아이원아파트,37.3916530654,126.738733889
시흥시,20371,월곶동 풍림2차 어린이 놀이터(214동),20050221,주택단지,민간,실외,14965,,경기도 시흥시 월곶동 1010-1번지 월곶2차풍림아이원아파트,37.3916530654,126.738733889
시흥시,20369,월곶동 풍림2차 어린이 놀이터(204동),20050221,주택단지,민간,실외,14965,,경기도 시흥시 월곶동 1010-1번지 월곶2차풍림아이원아파트,37.3916530654,126.738733889
시흥시,549544,월곶동 풍림2차 어린이 놀이터(206동),20050221,주택단지,민간,실외,14965,,경기도 시흥시 월곶동 1010-1번지 월곶동풍림2차아파트,37.3916530654,126.738733889
시흥시,590392,월드키즈카페,20230810,놀이제공영업소,민간,실내,14964,경기도 시흥시 월곶해안로 87,경기도 시흥시 월곶동 1010-4번지,37.390650824,126.7356713032
시흥시,20373,월곶동 풍림1차 어린이 놀이터(105동옆),20021204,주택단지,민간,실외,14964,,경기도 시흥시 월곶동 1010-4번지 월곶동풍림1차아파트,37.3899168141,126.7378590107
시흥시,20372,월곶동 풍림1차 어린이 놀이터(101동옆),20021204,주택단지,민간,실외,14964,,경기도 시흥시 월곶동 1010-4번지 월곶동풍림1차아파트,37.3899168141,126.7378590107
시흥시,20375,월곶동 풍림1차 어린이 놀이터(108동 앞),20021204,주택단지,민간,실외,14964,,경기도 시흥시 월곶동 1010-4번지 월곶동풍림1차아파트,37.3899168141,126.7378590107
시흥시,20376,월곶동 풍림1차 어린이 놀이터(109동뒤),20021204,주택단지,민간,실외,14964,,경기도 시흥시 월곶동 1010-4번지 월곶동풍림1차아파트,37.3899168141,126.7378590107
시흥시,20377,월곶동 풍림1차 어린이 놀이터(114동앞),20021204,주택단지,민간,실외,14964,,경기도 시흥시 월곶동 1010-4번지 월곶동풍림1차아파트,37.3899168141,126.7378590107
시흥시,546328,하담어린이집실외놀이시설,20140612,어린이집,민간,실외,14963,경기도 시흥시 월곶중앙로 91-1,경기도 시흥시 월곶동 1011-3번지,37.3898819411,126.7352498369
시흥시,32284,월곶2유호N플러스아파트 놀이터,20090508,주택단지,민간,실외,14963,경기도 시흥시 월곶해안로161번길 25,경기도 시흥시 월곶동 1012-1번지 월곶Ⅱ 유호N플러스빌,37.3884125248,126.7352195778
시흥시,20143,월곶포구광장 어린이 놀이시설,20070515,도시공원,공공,실외,14963,,경기도 시흥시 월곶동 1012-3,37.3884102389,126.7359314796
시흥시,576158,월곶포구광장 물놀이시설,20201123,도시공원,공공,실외,14963,,경기도 시흥시 월곶동 1012-3 월곶포구광장,37.3884102389,126.7359314796
시흥시,541655,시립월곶어린이집 놀이터,20130828,어린이집,민간,실외,14963,경기도 시흥시 월곶해안로161번길 7,경기도 시흥시 월곶동 1012번지,37.3888066559,126.7362322582
시흥시,566721,신세계이마트희망장난감도서관놀이터,20181102,어린이집,공공,실내,14963,경기도 시흥시 월곶해안로161번길 7,경기도 시흥시 월곶동 1012번지,37.3888066559,126.7362322582
시흥시,20456,월곶풍림아이원3차 305동 전면,20050328,주택단지,민간,실외,14967,,경기도 시흥시 월곶동 1016번지 월곶동풍림3차아파트,37.3860733152,126.7414900726
시흥시,20457,월곶풍림아이원3차 306동,20050328,주택단지,민간,실외,14967,,경기도 시흥시 월곶동 1016번지 월곶동풍림3차아파트,37.3860733152,126.7414900726
시흥시,20364,풍림4차아파트 어린이 놀이터,20061120,주택단지,민간,실외,14967,,경기도 시흥시 월곶동 994번지 월곶동풍림4차아파트,37.387565997,126.7437455927
시흥시,577995,월곶 어울림센터 어린이집 앞 놀이시설,20210419,어린이집,공공,실외,,,경기도 시흥시 월곶동 마린월드 상가 현 월곶어울림센터(월곶동 995번지),,
시흥시,560802,쏭스 닭갈비 실내놀이시설,20170724,식품접객업소,민간,실내,14963,경기도 시흥시 월곶중앙로 71,경기도 시흥시 월곶동 센터프라자 121호,37.3889758169,126.7373037111
시흥시,575666,수변공원 3호 어린이놀이터,20200316,도시공원,공공,실외,14923,,경기도 시흥시 은행동,,
시흥시,31943,타원예스라이프아파트 놀이터,20100511,주택단지,민간,실외,14950,,경기도 시흥시 은행동 105-13번지 예스라이프아파트,37.4384366189,126.7959330757
시흥시,1005798,시흥시 은행2지구 놀이터,20250805,도시공원,공공,실외,14950,경기도 시흥시 은행로 47,경기도 시흥시 은행동 108-1번지,37.4365723769,126.7946845254
시흥시,565990,시흥은계한양수자인어린이놀이터(905동 앞),20181015,주택단지,민간,실외,,,경기도 시흥시 은행동 217-10,,
시흥시,565946,시흥은계한양수자인 908동앞 어린이놀이터1,20180925,주택단지,민간,실외,,,경기도 시흥시 은행동 217-11,,
시흥시,565947,시흥은계한양수자인 903동앞 어린이놀이터2,20180925,주택단지,민간,실외,,,경기도 시흥시 은행동 217-11,,
시흥시,24994,풍림아이원아파트 놀이터,20101004,주택단지,민간,실외,14920,,경기도 시흥시 은행동 250-5번지 풍림아파트,37.4333981696,126.7974723007
시흥시,25132,삼성홈타운아파트 놀이터,20101008,주택단지,민간,실외,14921,,경기도 시흥시 은행동 289-11번지 삼성홈타운,37.4312348106,126.7944294325
시흥시,20385,녹원아파트 어린이 놀이터,19971115,주택단지,민간,실외,14921,,경기도 시흥시 은행동 289-33번지 은행마을녹원아파트,37.4304794112,126.7962336667
시흥시,561690,은계센트럴타운아파트 502동 앞 놀이시설,20171024,주택단지,민간,실외,14923,,경기도 시흥시 은행동 38-12,,
시흥시,561688,은계센트럴타운아파트 505동 앞 놀이시설,20171024,주택단지,민간,실외,14923,,경기도 시흥시 은행동 38-12,,
시흥시,561687,은계센트럴타운아파트 511동 앞 놀이시설,20171024,주택단지,민간,실외,14923,,경기도 시흥시 은행동 38-12,,
시흥시,561691,은계센트럴타운아파트 506동 앞 놀이시설,20171024,주택단지,민간,실외,14923,,경기도 시흥시 은행동 38-12,,
시흥시,572710,근린공원 5호 어린이놀이시설,20171001,도시공원,공공,실외,,,경기도 시흥시 은행동 410(수인로3247번길59부근),37.4321422272,126.8003256337
시흥시,570657,대국민 소곱창 키즈존,20190930,식품접객업소,민간,실내,14916,경기도 시흥시 대은로104번길 4,경기도 시흥시 은행동 528-3번지,37.4451643107,126.7995667701
시흥시,28677,신명아파트 101동 앞 놀이터,20081230,주택단지,민간,실외,14917,,경기도 시흥시 은행동 538-1번지 신명아파트,37.4434162032,126.7981360599
시흥시,28678,신명아파트 102동 앞 놀이터,20081230,주택단지,민간,실외,14917,,경기도 시흥시 은행동 538-1번지 신명아파트,37.4434162032,126.7981360599
시흥시,40109,성원아파트 놀이터,20091211,주택단지,민간,실외,14917,,경기도 시흥시 은행동 538-2번지 성원아파트,37.4429105055,126.7994973433
시흥시,20141,은행공원 어린이 놀이시설,20050101,도시공원,공공,실외,,,경기도 시흥시 은행동 538-4번지,37.4423625714,126.7984637629
시흥시,37708,솔빛어린이집 놀이터,20090724,어린이집,민간,실외,14916,경기도 시흥시 대은로104번길 34,경기도 시흥시 은행동 539-3번지,37.4426713711,126.8002117643
시흥시,507842,은행 두산아파트 103동앞 놀이터,20110418,주택단지,민간,실외,14916,,경기도 시흥시 은행동 542번지 두산아파트,37.4435775622,126.8010285723
시흥시,507834,은행 두산아파트 101동앞 놀이터,20110418,주택단지,민간,실외,14916,,경기도 시흥시 은행동 542번지 두산아파트,37.4435775622,126.8010285723
시흥시,20389,대우2차아파트,19970905,주택단지,민간,실외,14916,경기도 시흥시 은행로144번길 21,경기도 시흥시 은행동 543-1번지,37.4439529774,126.8020199042
시흥시,37366,시흥대우1차아파트 101동 어린이놀이터,20090824,주택단지,민간,실외,14916,,경기도 시흥시 은행동 546번지 대우1차아파트,37.4419818233,126.7994494785
시흥시,37367,시흥대우1차아파트 관리동 어린이놀이터,20090824,주택단지,민간,실외,14916,,경기도 시흥시 은행동 546번지 대우1차아파트,37.4419818233,126.7994494785
시흥시,30438,실외놀이터(은행동3차벽산아파트),20081223,주택단지,민간,실외,14916,,경기도 시흥시 은행동 547-1번지 벽산3차아파트,37.4406703682,126.7986930109
시흥시,551952,시흥아이러브맘카페실내놀이터,20150515,어린이집,민간,실내,14916,경기도 시흥시 은행로 88,경기도 시흥시 은행동 547-6번지,37.4395176508,126.7973472705
시흥시,548953,어린이종합지원센터아이들세상,20141214,어린이집,공공,실외,14916,경기도 시흥시 은행로 88,경기도 시흥시 은행동 547-6번지,37.4395176508,126.7973472705
시흥시,24737,대우3차 1단지아파트 놀이터,20080714,주택단지,민간,실외,14918,,경기도 시흥시 은행동 549-1번지 대우3차아파트,37.4423626234,126.7967893518
시흥시,536346,대우3차 아파트 야호어린이집 앞 놀이터,20121025,주택단지,민간,실외,14918,,경기도 시흥시 은행동 549-1번지 대우3차아파트,37.4423626234,126.7967893518
시흥시,20382,대우3차 아파트 어린이 놀이터 (301동),19981026,주택단지,민간,실외,14918,,경기도 시흥시 은행동 549-1번지 대우아파트,37.4423626234,126.7967893518
시흥시,20381,대우3차2단지아파트(307동앞),19961026,주택단지,민간,실외,14918,,경기도 시흥시 은행동 550번지 대우3차아파트,37.4431881926,126.7961711713
시흥시,536757,대우3차2단지아파트(309동앞),19981026,주택단지,민간,실외,14918,,경기도 시흥시 은행동 550번지 대우3차아파트,37.4431881926,126.7961711713
시흥시,540490,대우3차2단지아파트(어린이집앞),20111130,주택단지,민간,실외,14918,,경기도 시흥시 은행동 550번지 대우3차아파트,37.4431881926,126.7961711713
시흥시,20113,비둘기공원 제1호 어린이 놀이시설,20080101,도시공원,공공,실외,14919,경기도 시흥시 대은로 52,경기도 시흥시 은행동 551번지,37.4419325921,126.7942046426
시흥시,564333,근린3호 어린이놀이시설,20180601,도시공원,공공,실외,14923,,경기도 시흥시 은행동 56-1번지 일원,,
시흥시,527756,은행동 대우4차푸르지오아파트(관리동옆),20040730,주택단지,민간,실외,14919,경기도 시흥시 은행로 93,경기도 시흥시 은행동 599-1번지,37.4402097086,126.797012976
시흥시,527757,은행동 대우4차푸르지오아파트(414동앞),20040730,주택단지,민간,실외,14919,경기도 시흥시 은행로 93,경기도 시흥시 은행동 599-1번지,37.4402097086,126.797012976
시흥시,507758,은행동 대우4차푸르지오 아파트 놀이터(405동앞),20040730,주택단지,민간,실외,14919,,경기도 시흥시 은행동 599-1번지 시흥은행4차 대우 푸르지오아파트,37.4411586353,126.7959188762
시흥시,549341,우남아파트 101동놀이터,20141210,주택단지,민간,실외,14916,,경기도 시흥시 은행동 599번지 우남아파트,37.4453141437,126.8005149954
시흥시,20383,우남아파트 관리동 놀이터,20010901,주택단지,민간,실외,14916,,경기도 시흥시 은행동 599번지 우남아파트,37.4453141437,126.8005149954
시흥시,521972,웃터골공원  어린이놀이시설,20100830,도시공원,공공,실외,14916,경기도 시흥시 대은로104번길 15,경기도 시흥시 은행동 600번지,37.4443490084,126.8003996271
시흥시,1002880,은계호수공원,20240828,도시공원,공공,실외,14923,경기도 시흥시 계수로 60,경기도 시흥시 은행동 601-150 이 주소입니다,37.4463994115,126.8072540905
시흥시,590009,시흥 은계호수지구 칼라스몰 챔피언,20230913,놀이제공영업소,민간,실내,14923,경기도 시흥시 은계중앙로 224,경기도 시흥시 은행동 608-12번지,37.4442143827,126.8050810936
시흥시,1000241,착한토끼 키즈카페 키즈룸 시흥은계하우스,20231122,놀이제공영업소,민간,실내,14923,경기도 시흥시 은계중앙로 220,경기도 시흥시 은행동 608-13번지,37.4441258467,126.8053532289
시흥시,1002886,슈퍼윙스 무인키즈카페 시흥 은계호수점,20240831,놀이제공영업소,민간,실내,14923,경기도 시흥시 은계중앙로 250,경기도 시흥시 은행동 608-3번지 오계호수타운 5층 503호 2,37.446182062,126.8040115137
시흥시,587796,랄라키즈카페,20230423,놀이제공영업소,민간,실내,14923,경기도 시흥시 은계중앙로 234,경기도 시흥시 은행동 608-8번지,37.4448867069,126.8044531021
시흥시,589011,키즈 밤비,20230615,놀이제공영업소,민간,실내,14923,경기도 시흥시 은계중앙로 234,"경기도 시흥시 은행동 608-8번지, 1동 420호",37.4448867069,126.8044531021
시흥시,587277,시흥아이꿈터 3층,20230323,아동복지시설,공공,실내,14923,경기도 시흥시 은계로 240,경기도 시흥시 은행동 611-5번지,37.4433904015,126.8044443443
시흥시,584317,시립은계1 어린이집 놀이터,20220923,어린이집,공공,실외,14923,경기도 시흥시 은계로 240,경기도 시흥시 은행동 611-5번지,37.4433904015,126.8044443443
시흥시,587075,시흥아이꿈터 4층,20230323,아동복지시설,공공,실내,14923,경기도 시흥시 은계로 240,경기도 시흥시 은행동 611-5번지,37.4433904015,126.8044443443
시흥시,565050,은계브리즈힐아파트 1009동 뒤 놀이시설,20180827,주택단지,민간,실외,14923,,경기도 시흥시 은행동 620번지 시흥은계브리즈힐,37.4384525246,126.801652747
시흥시,565054,은계브리즈힐 어린이집 유아놀이터,20180827,주택단지,민간,실외,14923,,경기도 시흥시 은행동 620번지 시흥은계브리즈힐,37.4384525246,126.801652747
시흥시,565055,은계브리즈힐아파트 1003동 앞 놀이시설,20180827,주택단지,민간,실외,14923,,경기도 시흥시 은행동 620번지 시흥은계브리즈힐,37.4384525246,126.801652747
시흥시,564420,은계우미린더퍼스트 406동 앞 어린이놀이터1,20180531,주택단지,민간,실외,14923,,경기도 시흥시 은행동 621번지 시흥은계우미린더퍼스트,37.441483793,126.8021106675
시흥시,564676,은계우미린더퍼스트 401동 앞 어린이놀이터2,20180625,주택단지,민간,실외,14923,,경기도 시흥시 은행동 621번지 시흥은계우미린더퍼스트,37.441483793,126.8021106675
시흥시,564421,은계우미린더퍼스트 406동 앞 유아놀이터,20180531,주택단지,민간,실외,14923,,경기도 시흥시 은행동 621번지 시흥은계우미린더퍼스트,37.441483793,126.8021106675
시흥시,572148,은계 제일풍경채더숲 어린이놀이터1,20200108,주택단지,민간,실외,14923,,경기도 시흥시 은행동 625번지 제일풍경채더숲,37.4406657595,126.8070808655
시흥시,572150,은계 제일풍경채더숲 유아놀이터,20200108,주택단지,민간,실외,14923,,경기도 시흥시 은행동 625번지 제일풍경채더숲,37.4406657595,126.8070808655
시흥시,572149,은계 제일풍경채더숲 어린이놀이터2,20200108,주택단지,민간,실외,14923,,경기도 시흥시 은행동 625번지 제일풍경채더숲,37.4406657595,126.8070808655
시흥시,564219,은계 네이처포레 아파트 1103동 앞 놀이터 놀이시설(어린이놀이터1),20180226,주택단지,공공,실외,14923,,경기도 시흥시 은행동 632번지 네이처포레,37.4385235567,126.8075979946
시흥시,564220,은계 네이처포레 1112동 앞 놀이터 놀이시설(어린이놀이터2),20180226,주택단지,공공,실외,14923,,경기도 시흥시 은행동 632번지 네이처포레,37.4385235567,126.8075979946
시흥시,564222,은계 네이처포레 아파트 1107동 앞 놀이터 놀이시설(어린이놀이터3),20180223,주택단지,공공,실외,14923,,경기도 시흥시 은행동 632번지 네이처포레,37.4385235567,126.8075979946
시흥시,564216,은계 네이처포레아파트 1106동 앞 어린이집 부속 놀이시설(유아놀이터),20180316,주택단지,공공,실외,14923,,경기도 시흥시 은행동 632번지 네이처포레,37.4385235567,126.8075979946
시흥시,566397,시흥은계호반써밋플레이스 1304동 유아놀이터,20181110,주택단지,민간,실외,14922,,경기도 시흥시 은행동 644번지 시흥은계호반써밋플레이스,37.4351025771,126.8037071995
시흥시,566396,시흥은계호반써밋플레이스 1302동 어린이놀이터,20181110,주택단지,민간,실외,14922,,경기도 시흥시 은행동 644번지 시흥은계호반써밋플레이스,37.4351025771,126.8037071995
시흥시,571352,점핑파크 시흥은계점(디스퀘어건물 5층),20191101,놀이제공영업소,민간,실내,14922,경기도 시흥시 은계번영길 28,경기도 시흥시 은행동 645-5번지,37.4365417418,126.803196503
시흥시,1000886,상일회관 은계점,20240120,식품접객업소,민간,실내,14922,경기도 시흥시 은계번영길 28,경기도 시흥시 은행동 645-5번지,37.4365417418,126.803196503
시흥시,571198,쿠우쿠우 은계점,20191028,식품접객업소,민간,실내,14922,경기도 시흥시 은계번영길 23,경기도 시흥시 은행동 646-10번지,37.4371409352,126.8039256944
시흥시,1000587,뉴키즈온더퍼플 놀이시설,20231208,놀이제공영업소,민간,실내,14922,경기도 시흥시 은계번영길 25,경기도 시흥시 은행동 646-11번지,37.436780611,126.8039629429
시흥시,587217,아이맘 키즈룸 시흥은계점,20230401,놀이제공영업소,민간,실내,14922,경기도 시흥시 은계번영길 27,경기도 시흥시 은행동 646-12번지,37.4365371908,126.8039538936
시흥시,566122,은계LH7단지아파트 704동 앞 어린이놀이터,20181030,주택단지,민간,실외,14922,경기도 시흥시 은계번영길 11,경기도 시흥시 은행동 646-5번지,37.4374281699,126.8021935463
시흥시,574327,은계파크자이아파트 유아놀이터(어린이집 앞),20200620,주택단지,민간,실외,14922,,경기도 시흥시 은행동 647번지 은계파크자이,37.4371373067,126.7987372854
시흥시,575405,시흥은계파크자이 어린이놀이터1,20200921,주택단지,민간,실외,14922,,경기도 시흥시 은행동 647번지 은계파크자이,37.4371373067,126.7987372854
시흥시,574404,은계파크자이아파트 어린이놀이터3(612동앞),20200619,주택단지,민간,실외,14922,,경기도 시흥시 은행동 647번지 은계파크자이,37.4371373067,126.7987372854
시흥시,574326,은계파크자이아파트 어린이놀이터2(603동 앞),20200620,주택단지,민간,실외,14922,,경기도 시흥시 은행동 647번지 은계파크자이,37.4371373067,126.7987372854
시흥시,1001360,시립은계2어울림어린이집 놀이터,20240317,어린이집,공공,실외,14922,경기도 시흥시 수인로3247번길 33,경기도 시흥시 은행동 651-5번지,37.4357803783,126.7979134809
시흥시,1003901,한마음정육식당  시흥 은계점,20241216,식품접객업소,민간,실내,14922,경기도 시흥시 수인로3247번길 19,경기도 시흥시 은행동 651번지,37.4367274237,126.7980176712
시흥시,566307,은계LH7단지아파트 보육시설 뒤 어린이놀이터,20181109,주택단지,공공,실외,14922,,경기도 시흥시 은행동 660번지 시흥은계엘에이치7단지,37.4343466231,126.8008544482
시흥시,566306,은계LH7단지아파트 707동 뒤 어린이놀이터,20181109,주택단지,민간,실외,14922,,경기도 시흥시 은행동 660번지 시흥은계엘에이치7단지,37.4343466231,126.8008544482
시흥시,574790,"시흥은계 아란트리(8단지, S-3BL) 아파트 유아놀이터(보육시설 앞)",20200703,주택단지,민간,실외,14922,,경기도 시흥시 은행동 662번지 엘에이치아란트리,37.4322059749,126.8031575766
시흥시,574789,"시흥은계 아란트리(8단지, S-3BL) 아파트 어린이놀이터2(806동 앞)",20200703,주택단지,민간,실외,14922,,경기도 시흥시 은행동 662번지 엘에이치아란트리,37.4322059749,126.8031575766
시흥시,574788,"시흥은계 아란트리(8단지, S-3BL) 아파트 어린이놀이터1 (802동 앞)",20200703,주택단지,민간,실외,14922,,경기도 시흥시 은행동 662번지 엘에이치아란트리,37.4322059749,126.8031575766
시흥시,585163,시흥장현영무예다음 - 어린이놀이터1,20221005,주택단지,민간,실외,,,경기도 시흥시 장곡동 200 (102동 앞),,
시흥시,585164,시흥장현영무예다음 - 어린이놀이터2,20221005,주택단지,민간,실외,,,경기도 시흥시 장곡동 200 (102동 앞),,
시흥시,585162,시흥장현영무예다음 - 유아놀이터,20221005,주택단지,민간,실외,,,"경기도 시흥시 장곡동 200, 105동 앞",,
시흥시,584175,시흥장현 유승한내들 퍼스트파크 유아놀이터,20220914,주택단지,민간,실외,,,경기도 시흥시 장곡동 231-1,,
시흥시,584177,시흥장현 유승한내들 퍼스트파크 어린이놀이터-2,20220914,주택단지,민간,실외,,,경기도 시흥시 장곡동 231-1,,
시흥시,584176,시흥장현 유승한내들 퍼스트파크 어린이놀이터-1,20220914,주택단지,민간,실외,,,경기도 시흥시 장곡동 231-1,,
시흥시,588476,시흥장현 문화마을마당 물놀이장,20230612,도시공원,공공,실외,,,경기도 시흥시 장곡동 285-1,,
시흥시,581537,시흥 장현 B-2BL 중앙광장 어린이놀이터,20220216,주택단지,공공,실외,,,경기도 시흥시 장곡동 295번지,,
시흥시,581538,시흥 장현 B-2BL 어린이집 앞 어린이놀이터,20220216,주택단지,공공,실외,,,경기도 시흥시 장곡동 295번지,,
시흥시,581535,시흥 장현 B-2BL 206동~207동 사이 어린이놀이터,20220216,주택단지,공공,실외,,,경기도 시흥시 장곡동 295번지,,
시흥시,581536,시흥 장현 B-2BL 208동~209동 사이 어린이놀이터,20220216,주택단지,공공,실외,,,경기도 시흥시 장곡동 295번지,,
시흥시,581534,시흥 장현 B-2BL 203동~204동 사이 어린이놀이터,20220216,주택단지,공공,실외,,,경기도 시흥시 장곡동 295번지,,
시흥시,589069,장현더포레마제아파트 실내놀이시설,20230712,주택단지,민간,실내,14997,경기도 시흥시 황고개로 462-4,경기도 시흥시 장곡동 312-7번지 더포레마제,37.3718122009,126.7906268999
시흥시,588519,장현더포레마제아파트 유아놀이터-2,20230526,주택단지,민간,실외,,,경기도 시흥시 장곡동 327,,
시흥시,588518,장현더포레마제아파트 유아놀이터-1,20230526,주택단지,민간,실외,,,경기도 시흥시 장곡동 327,,
시흥시,588516,장현더포레마제아파트 어린이놀이터-1,20230526,주택단지,민간,실외,,,경기도 시흥시 장곡동 327,,
시흥시,588517,장현더포레마제아파트 어린이놀이터-3,20230526,주택단지,민간,실외,,,경기도 시흥시 장곡동 327,,
시흥시,588661,장현더포레마제아파트 어린이놀이터-2,20230628,주택단지,민간,실외,,,경기도 시흥시 장곡동 327,,
시흥시,573815,시흥경찰서 직장어린이집 옥상놀이터,20200425,어린이집,공공,실외,15002,경기도 시흥시 황고개로 513,경기도 시흥시 장곡동 340번지,37.3768086582,126.7881062989
시흥시,574714,장현LH17단지아파트 1703동 앞 어린이놀이터1,20200714,주택단지,민간,실외,15001,,경기도 시흥시 장곡동 553-2,,
시흥시,574715,장현LH17단지아파트 1702동 앞 어린이놀이터2,20200714,주택단지,민간,실외,15001,,경기도 시흥시 장곡동 553-2,,
시흥시,574716,장현LH17단지아파트 어린이집 앞 유아놀이터,20200714,주택단지,민간,실외,15001,,경기도 시흥시 장곡동 553-2,,
시흥시,563813,시흥갯골생태공원 생태(상상)놀이터,20180403,도시공원,민간,실외,14971,경기도 시흥시 동서로 287,경기도 시흥시 장곡동 724-32번지,37.3897919258,126.7812507272
시흥시,529297,우주어린이집 놀이터,20101021,어린이집,민간,실내,15002,경기도 시흥시 장곡로54번길 27,경기도 시흥시 장곡동 795-6번지,37.3818854618,126.7824896331
시흥시,583808,우주어린이집 옥상놀이터,20220623,어린이집,민간,실외,15002,경기도 시흥시 장곡로54번길 27,경기도 시흥시 장곡동 795-6번지,37.3818854618,126.7824896331
시흥시,533877,시립장곡어린이집 실외놀이터,20070101,어린이집,민간,실외,15002,경기도 시흥시 장곡로70번길 11-8,경기도 시흥시 장곡동 798-1번지,37.3808535249,126.780285581
시흥시,20189,매꼴공원 어린이 놀이시설,20011201,도시공원,공공,실외,15002,,경기도 시흥시 장곡동 798-2번지,37.3812459302,126.7806415636
시흥시,590223,무인키즈카페 예스키즈 시흥장곡점,20230829,놀이제공영업소,민간,실내,15002,경기도 시흥시 장곡로70번길 7-8,경기도 시흥시 장곡동 800-8번지,37.3803950921,126.7804932769
시흥시,507924,동양덱스빌아파트 관리동 놀이터,20110428,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 804번지 동양아파트,37.3803358563,126.7796466991
시흥시,507931,동양덱스빌아파트 253동 놀이터,20110428,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 804번지 동양아파트,37.3803358563,126.7796466991
시흥시,20420,매꼴마을 삼성아파트 어린이 놀이터(관리소앞),19990416,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 805번지 매꼴마을삼성아파트,37.3773145974,126.779370637
시흥시,20421,매꼴마을 삼성아파트 어린이 놀이터(247동앞),19990416,주택단지,민간,실외,15002,,경기도 시흥시 장곡동 805번지 매꼴마을삼성아파트,37.3773145974,126.779370637
